航天城 唐家岭 小牛坊 友谊路 北清路 中关村软件园,航天城,1700,http://bj.ganji.com/fang3/2460770625x.htm
唐家岭 航天城 小牛坊 中关村软件园 百度联想 城铁西二旗,唐家岭,1900,http://bj.ganji.com/fang3/2460770298x.htm
唐家岭 航天城 友谊路 中关村软件园一期二期 百度联想,唐家岭,5000,http://bj.ganji.com/fang1/2436612021x.htm
航天城 唐家岭 小牛坊 中关村软件园 百度联想,航天城,4500,http://bj.ganji.com/fang1/2470656342x.htm
上筑家园1居，精装，shou次出租，随时看房,上筑家园,3500,http://bj.ganji.com/fang1/2559973061x.htm
紧邻大红门商城.南苑路和义南站附近！精装公寓出租!,大红门东里,700,http://bj.ganji.com/fang1/1821427303x.htm
紧邻大红门商城.南苑路和义南站附近！精装公寓出租!,角门7号院,700,http://bj.ganji.com/fang1/1821424858x.htm
"阳光单间,阁楼储存", 东坝租房,750,http://bj.ganji.com/fang1/2543002167x.htm
卧龙小区精装三居室 房东直租 紧邻地铁 只租一家人,卧龙小区,7800,http://bj.ganji.com/fang1/2553659686x.htm
临地铁正规两室一厅拎包入住,慧忠里小区,5600,http://bj.ganji.com/fang1/2562552136x.htm
桃花岛3室出租了，抓紧时间，就是你的了,桃花岛,900,http://bj.ganji.com/fang3/2551149309x.htm
走路到西二旗地铁 八维学学院 中关村软件园 上地9街 百度,智学苑,4600,http://bj.ganji.com/fang1/2541461325x.htm
为你而选为你为家 朝阳大悦城红领巾公园地铁6号线十里堡公园1,公园1872,8500,http://bj.ganji.com/fang1/2442014817x.htm
农科院两居室次卧出租, 魏公村租房,3000,http://bj.ganji.com/fang1/2652262733x.htm
中关村农科院两居室次卧出租, 魏公村租房,3000,http://bj.ganji.com/fang1/2569380889x.htm
科技园附近望京花园东区押一付一采光好看房随时价位可谈,望京花园东区,2500,http://bj.ganji.com/fang3/2563947739x.htm
地铁石榴庄石榴园北里 精装南北两居真实照片真实, 石榴庄租房,4100,http://bj.ganji.com/fang1/2647321109x.htm
为你而选为你为家 两居室 大西洋新城E区 高端楼盘,大西洋新城E区,13500,http://bj.ganji.com/fang1/2646852200x.htm
地铁石榴庄 可注册的商住两用房 办公办补习班的首先, 刘家窑租房,3700,http://bj.ganji.com/fang1/2564519467x.htm
好房抢手出租，4100元/月 石榴园北里南北向, 赵公口租房,4100,http://bj.ganji.com/fang1/2647438919x.htm
尚品公寓2室1厅房东直租(包物业暖气),尚品小区,2900,http://bj.ganji.com/fang1/2538402486x.htm
宣武牛街 地铁4 7号线 精装大开间 随时看房入住,牛街西里二区,5000,http://bj.ganji.com/fang1/2526378354x.htm
为你而选为你为家 平原里大一居 陶然亭站 低楼层看房随时,平原里小区,5000,http://bj.ganji.com/fang1/2600129414x.htm
为你而选为你为家 开发上统一装修 09年社区 看房随时,远洋万和城,13000,http://bj.ganji.com/fang1/2553357274x.htm
为你而选为你为家 开发上统一装修 09年社区 看房随时,远洋万和城,13000,http://bj.ganji.com/fang1/2553394147x.htm
紧邻地铁站 永泰东里精装 主卧带阳台,永泰东里,2500,http://bj.ganji.com/fang3/2562334420x.htm
"个人转租,租金月付,需要的抓紧", 大屯租房,2600,http://bj.ganji.com/fang3/2569194097x.htm
清河安宁庄小米公司五彩城附近南向开间个人直租(中介勿扰), 清河租房,4500,http://bj.ganji.com/fang1/2561246085x.htm
为你而选为你为家 远洋万和城钥匙房 独门独户 对比太阳公元,远洋万和城,13000,http://bj.ganji.com/fang1/2515485870x.htm
为你而选为你为家 远洋万和城B区精装修两居室 拎包入住,远洋万和城,13000,http://bj.ganji.com/fang1/2561197183x.htm
为你而选为你为家 远洋万和城钥匙房 独门独户 对比太阳公元,远洋万和城,13000,http://bj.ganji.com/fang1/2561386945x.htm
永泰园新地标精品单间紧邻清河车站永泰庄地铁,永泰园新地标,1200,http://bj.ganji.com/fang3/2647521011x.htm
紧邻地铁亚运村嘉铭桐城 嘉铭园 宝石花苑精装次卧室可押一付一,嘉铭园,2500,http://bj.ganji.com/fang3/2562018931x.htm
"公寓,首次出租", 张家湾租房,120000,http://bj.ganji.com/fang1/2652261788x.htm
芍药居北里 精装修三居 紧邻地铁 对外经贸大学,芍药居北里,8800,http://bj.ganji.com/fang1/2562291934x.htm
红狮家园 宋家庄地铁站 南三环 业主直租 正规一居 首开福茂,红狮家园,3700,http://bj.ganji.com/fang1/2554417489x.htm
政馨家园 南三环 业主直租 新装婚房 正规一居 宋家庄地铁站,政馨家园一区,3950,http://bj.ganji.com/fang1/2648833760x.htm
模式口南里 温馨舒适 户型方正 配套齐全 交通便利看房方便,模式口南里,3400,http://bj.ganji.com/fang1/2554761463x.htm
优公寓无押金无杂费免费wifi定期给您做保洁, 来广营租房,1900,http://bj.ganji.com/fang3/2551452120x.htm
主卧带独立卫生间 常营地铁 个人租无, 常营租房,2500,http://bj.ganji.com/fang3/2559367446x.htm
"公寓直租,绝非中介,诚心,客户至上,服务到位!", 宋家庄租房,2600,http://bj.ganji.com/fang1/2561245905x.htm
个人出租 中介勿扰!, 呼家楼租房,7500,http://bj.ganji.com/fang1/2368854758x.htm
马泉营湘江北岸精装大开间 全新家电地铁14号线15号线中间, 大山子租房,3500,http://bj.ganji.com/fang1/2551452249x.htm
东直门 民安小区 南北通透 精装两居 家电齐全 随时看拎包住,民安小区,7600,http://bj.ganji.com/fang1/2525007792x.htm
国贸地铁站附近芳草地国际学校紧邻双花园小区精装修出租,双花园小区,1900,http://bj.ganji.com/fang3/2649035729x.htm
富丰桥 韩庄子二里温馨两居出租 交通方便 干净清爽,韩庄子二里,3588,http://bj.ganji.com/fang1/2550308637x.htm
海特花园精装主卧带阳台出租 采光极好 干净整洁 领包入住,海特花园,2200,http://bj.ganji.com/fang3/2562653626x.htm
业主直租 中关村南大街40号院精装2居整租, 白石桥租房,7000,http://bj.ganji.com/fang1/2652261566x.htm
和平里锦鸿阁高档公寓一居水电网免费适合单身夫妻居住,锦鸿阁,2800,http://bj.ganji.com/fang1/2646278330x.htm
便宜 八通城铁沿线 三家合租899元 月付的哦 空房随时入住, 九棵树租房,899,http://bj.ganji.com/fang3/2649986612x.htm
清华大学西北小区精装大2居，精装修，精装修，家电齐全荷清苑,清华西北小区,6850,http://bj.ganji.com/fang1/2560799977x.htm
北大东门，燕东园精装大3居，安静不临街，采光好空间大中关园,燕东园,10600,http://bj.ganji.com/fang1/2550985089x.htm
便宜好房好房出租！鸭子桥路 家电全齐 交通便利,鸭子桥路,4000,http://bj.ganji.com/fang1/2531253336x.htm
金来公寓 刘庄 1室1厅 51 平 永葆健职工家属院, 北关环岛租房,1900,http://bj.ganji.com/fang1/2652247352x.htm
"单间公寓,低价出租,押一付一,可单租可承包,可办理居住证!!", 不限租房,500,http://bj.ganji.com/fang1/2582980283x.htm
房山区良乡南肖庄村, 良乡租房,200,http://bj.ganji.com/fang1/2648028335x.htm
直租!金台路两室一厅次卧出租!, 甜水园租房,2600,http://bj.ganji.com/fang3/2542795119x.htm
【自如友家】石景山区石景山其它西山奥园4居室-南卧,西山奥园,1430,http://bj.ganji.com/fang3/1895737223x.htm
【自如友家】朝阳区垡头垡头北里2居室-南卧,垡头北里,2190,http://bj.ganji.com/fang3/1895736881x.htm
中关村商圈 远中悦来精装两居出租 紧邻微软新东方 可短租,远中悦莱国际酒店公寓,10500,http://bj.ganji.com/fang1/2558106126x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-It5zod1nUitsty_CHTEDhBSfPeLMnkYQ08JaSncgafca-QUc6hx4JL6RXwxOpWeaj4UwSZrSwzvECHxHhx7xengA&trackkey=982a44a79c9bf4ce5f20d4a35ce028fb
为你而选为你为家 车公庄西路38号院 电梯房 拎包入住,车公庄西路38号院,7000,http://bj.ganji.com/fang1/2644602893x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-Itc-lLDtDrfZe75UN8_HP_FEF7Swu4NrQRCqIvC6mtpgVXdUdwcblOUmt8GFtgjQGbsF0_CC_QQPFrfBhbYI0Bm-7hi04Sslop&trackkey=f43cd6a98759563094686b6319c4fff5
小西天北邮北师大学院南路精装南北二居 可月付装修好楼层低,学院南路乙12号院,6390,http://bj.ganji.com/fang1/2547701026x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-Itb7W4R-_Zqsly_CHTEDhBSa2qjbB-5DYoZHbaiMsGyU-QUc6hx4JL6Xyw7hh8NxxwUwSZrSwzvEBnfkidH-1zew&trackkey=e1e7f26411cb55286abc2298fd2c2c56
为你而选为你为家 中信锦园东西通透两居 看房方便有钥匙 空房,中信锦园,12000,http://bj.ganji.com/fang1/2523893308x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItDptBtDeYAKJYdtZgunq8u_PeLMnkYQ08lL0Ec1O5e2aQUc6hx4JL6e-q4NRFa34MUwSZrSwzvEBjRuhZbQdbEw&trackkey=e22ae4b251acd1cf37081673f4a0d1b7
为你而选为你为家 华茂国际公寓 精装一居 为你而来,国贸华贸国际公寓,13000,http://bj.ganji.com/fang1/2551473732x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItR9Kcz4nLvSfRk0FBiAG09EF7Swu4NrQRBwnPZCFv-_ZXdUdwcblOUkBm1qZF1xG-sF0_CC_QQPFAZtamRdcRvu7hi04Sslop&trackkey=aa66bf5f853df6ecebb6d02efb7cb748
押一付一、魏公村地铁站附近、堵门独户独立卫生间没有厨房随时看,魏公村9号院,3300,http://bj.ganji.com/fang1/2543945533x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItZX5cmYeDRnRNz19P-JBkw6OJxzntlkvq9mohoiNWyvuQUc6hx4JL6VqWmALS6VnWUwSZrSwzvEA8OnfwHTFF5w&trackkey=575fcf45891af41fed74e6114cb17597
四惠爱这城双卫全南大两居拎包住 都会华庭东恒时代远洋天地随时,爱这城二期,9000,http://bj.ganji.com/fang1/2538019443x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-Itbv_frW1h2BhI5HkwejowWvPeLMnkYQ087sWc3cd6IhqQUc6hx4JL6ZY3b-UZYVvW2CdAyBmmPmWWN2_lGWFb1mzf6nbWJEzb&trackkey=ae4b7826140883c8ca138a927b8bdf98
13号线柳芳 国展 和平东桥 光熙家园 和平街精装2居出租,和平街十五区,5600,http://bj.ganji.com/fang1/2649047480x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItXs7Snps5L0FOW1-D_yBa5smIoCqUoclQTKBJtAfLmViQUc6hx4JL6ZlGNU9hkoFtUwSZrSwzvECYKHvGAuJnjQ&trackkey=06fcfe508bfa07930c648740ef47e302
为你而选为你为家 精装修 高层 看房方便 诚意出租, 朝外租房,55000,http://bj.ganji.com/fang1/2642621810x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItgOXgjdLg7Vi_F5Z9GCI29vPeLMnkYQ08qVaaIdbrWTyQUc6hx4JL6VXJ9aPhCqjMUwSZrSwzvEDizmrX7qdv4g&trackkey=ebc9cbc9233337ebc05a80b54b34a2b4
有钥匙房源，随时可看，东亚上北1室诚心出租,东亚上北中心,4300,http://bj.ganji.com/fang1/2561034753x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-IteQTcc5JO_hPLNy11LNfRHQKGJy_rVr5fUQ5Ua7FhYrGQUc6hx4JL6aIhWSIC44vzUwSZrSwzvEChvjY1B9pxkA&trackkey=2e64ec551c6a5b1dfa78b78c81a4f337
为你而选为你为家 积水潭地铁 五月华庭精装一居电梯房,五月华庭,4700,http://bj.ganji.com/fang1/2568321766x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItnPFNPmnhrpMEBgH01O44V_PeLMnkYQ08SchC5h6Rq1aQUc6hx4JL6ULVArMWk5cE2CdAyBmmPmVC1QKzFpOXBGzf6nbWJEzb&trackkey=c6a8b852ccc0753f1e610b1f30cf2061
为你而选为你为家 新街口 冠英园南北两居室 带电梯,冠英园小区,13000,http://bj.ganji.com/fang1/2561568787x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-It6d4AmHeWWl3kthUWDvKOrPPeLMnkYQ08MtgyoSd0gsGQUc6hx4JL6ZnRwTrJ1JAHUwSZrSwzvEAfnHxYraB1jw&trackkey=36bd6a664702ddf6aa5ff0bdef6b42f5
青塔 岳各庄 梅市口路 珠江峰景精装全齐三室两厅两卫随时看房,珠江峰景,6000,http://bj.ganji.com/fang1/2529044215x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItekeB4RMTiB7mhvG5KBbrABWktHlinaC8HNlgRQdJd4WQUc6hx4JL6ajs7fUAgGld2CdAyBmmPmWo7O31AIBpXWzf6nbWJEzb&trackkey=f4748cbd486b325aea6a195fa0103e58
邻近玉泉路地铁走路5到10分 婚房初次出租 家电齐全拎包入住,玉泉路11号院,4200,http://bj.ganji.com/fang1/2566185619x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItVUCbQmLwZ3j1kHh-psT5pq2qjbB-5DYo4pX17jnErhqQUc6hx4JL6X8n11bVbQCZsF0_CC_QQPFMFZn8E2EnCF66BJY5Wkql&trackkey=13ba382adfe3dd8d50d7ad20aad80529
菜户营 万润风景朝南向温馨精装一居室 家私齐全 拎包入住,万润风景,3500,http://bj.ganji.com/fang1/2556211188x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItRlY4FtF-mnbFx0BUGR-tSPPeLMnkYQ08LAK1fKN3nDmQUc6hx4JL6eNgPJBTFW762CdAyBmmPmXjYDyQUxVu-mzf6nbWJEzb&trackkey=df9f64a0226bc4b55863b34f904f5b5a
地铁6号线物资学院精装公寓独立厨卫一居可月付, 常营租房,1000,http://bj.ganji.com/fang1/2394753800x.htm
商住两用房屋出租, 花市租房,17000,http://bj.ganji.com/fang1/2534244867x.htm
"个人公寓房东直租,价格优惠,交通便利,", 十八里店租房,850,http://bj.ganji.com/fang1/2627113730x.htm
五道口西王庄 清华大学 王庄路矿业大学 精装一居 只此一套,西王庄小区,5000,http://bj.ganji.com/fang1/2568821773x.htm
"店长推荐!学院路 五道口 地铁房出租,居住舒适,干净整洁",北京语言大学宿舍,5500,http://bj.ganji.com/fang1/2651325632x.htm
管庄 远洋一方林语苑一居室 拎包入住,远洋一方林语苑,3600,http://bj.ganji.com/fang1/2560229994x.htm
宏福苑房源出租, 北七家租房,1200,http://bj.ganji.com/fang1/2523378946x.htm
南楼天竺新村 精品2居复式3600精装修 干净整洁拎包即住,天竺新村,3600,http://bj.ganji.com/fang1/2650310780x.htm
精装小两居 临近地铁 家具家电齐全 拎包入住,劲松二区,4300,http://bj.ganji.com/fang1/2650215836x.htm
(中介不租)北京朝阳区双井富力城A1座2615室开间, 双井租房,7500,http://bj.ganji.com/fang1/2545185115x.htm
明天城一居室精装修,明天第一城6号院,5000,http://bj.ganji.com/fang1/2565535438x.htm
干净舒适交通方便, 酒仙桥租房,11000,http://bj.ganji.com/fang1/2567174020x.htm
8090青年酒店式公寓 忆家.轻社区火爆招租中, 租房,2300,http://bj.ganji.com/fang1/2560034605x.htm
可以注册公司 精装修 四环辅路边上,紫熙台,17500,http://bj.ganji.com/fang1/2473956356x.htm
鹏润家园豪苑精装修写字楼, 白纸坊租房,26000,http://bj.ganji.com/fang1/2493902506x.htm
"告别合租,有怡公寓独立私密空间,可月付,安静整洁!", 国贸租房,3000,http://bj.ganji.com/fang1/2626793837x.htm
昌平珠江摩派精装四居 可注册办公 紧邻地铁商场 包物业取暖,珠江摩尔国际中心,17500,http://bj.ganji.com/fang1/2480339596x.htm
为你而选为你为家 模式口北里 精装三居复式格局 有家电,模式口北里,4300,http://bj.ganji.com/fang1/2642687531x.htm
可月付 果园城铁北 如家酒店旁 450/月温馨单间 拎包入住, 果园租房,450,http://bj.ganji.com/fang3/2559778900x.htm
西直门地铁 首钢国际大厦 国际商会大厦 玉桃园 精装单间出租,城建小区,2000,http://bj.ganji.com/fang3/2631661814x.htm
石景苑 近地铁 免费Wifi 双周保洁 无,石景苑,1290,http://bj.ganji.com/fang3/2551996996x.htm
王府井 天安门 南池子大街精装院子出租,段库胡同,38000,http://bj.ganji.com/fang1/2550946015x.htm
江场公寓 精装修独立厨卫 居家方便 全天供暖, 九棵树租房,500,http://bj.ganji.com/fang1/2605381202x.htm
知春路地铁旁1200元1500元1800元2200元单间出租,罗庄西里,1400,http://bj.ganji.com/fang3/2628093197x.htm
"阳光单间,阁楼储存", 东坝租房,750,http://bj.ganji.com/fang1/2543002167x.htm
东直门 民安小区 南北通透 精装两居 家电齐全 随时看拎包住,民安小区,7600,http://bj.ganji.com/fang1/2525007792x.htm
国贸地铁站附近芳草地国际学校紧邻双花园小区精装修出租,双花园小区,1900,http://bj.ganji.com/fang3/2649035729x.htm
便宜 八通城铁沿线 三家合租899元 月付的哦 空房随时入住, 九棵树租房,899,http://bj.ganji.com/fang3/2649986612x.htm
为你而选为你为家 德胜门 积水潭 短租7个月 家具齐拎包住,德胜里一区,6000,http://bj.ganji.com/fang1/2583678989x.htm
西直门 楼龄新 精装 独立卫生间,天兆家园,3830,http://bj.ganji.com/fang3/2524005429x.htm
农科院两居室次卧出租, 魏公村租房,3000,http://bj.ganji.com/fang1/2652262733x.htm
为你而选为你为家 有车位 积水潭 地铁2号线,新外大街28号院,6500,http://bj.ganji.com/fang1/2534586792x.htm
欢乐谷7号线翠成馨园温馨两居室精装全齐交通方便拎包入住,翠成馨园,4100,http://bj.ganji.com/fang1/2560542742x.htm
2U香花畦 3室 8800元，家电家具全齐拎包入住,2U香花畦,8800,http://bj.ganji.com/fang1/2553984997x.htm
七棵树、酒仙桥上班族可考虑，坝鑫家园，朝南主卧，便宜出租！, 酒仙桥租房,1600,http://bj.ganji.com/fang3/2543442339x.htm
天洋城 户型3室2厅1厨2卫1阳台 想不到的舒适,天洋城,3600,http://bj.ganji.com/fang1/2548488211x.htm
中关村农科院两居室次卧出租, 魏公村租房,3000,http://bj.ganji.com/fang1/2569380889x.htm
尚品公寓2室1厅房东直租(包物业暖气),尚品小区,2900,http://bj.ganji.com/fang1/2538402486x.htm
地铁天坛东门体育馆路13号2居精装修出租, 天坛租房,5000,http://bj.ganji.com/fang1/2553899185x.htm
为你而选为你为家 四季青 西山美墅馆居家三居室 两卧南一卧北,西山美墅馆,19500,http://bj.ganji.com/fang1/2553893176x.htm
为你而选为你为家 靓景两居两卫，家电齐随时拎包住，社区环境好,靓景明居,4000,http://bj.ganji.com/fang1/2541955428x.htm
宝龙国际公寓 正规一居室 高大上的住所 着急租 诚心只为你,宝龙国际公寓,3500,http://bj.ganji.com/fang1/2460358968x.htm
文化东路良庄家园回龙观东大街8号线城铁温馨舒适采光好看房随时,良庄家园,850,http://bj.ganji.com/fang3/2537220826x.htm
"个人转租,租金月付,需要的抓紧", 大屯租房,2600,http://bj.ganji.com/fang3/2569194097x.htm
清河安宁庄小米公司五彩城附近南向开间个人直租(中介勿扰), 清河租房,4500,http://bj.ganji.com/fang1/2561246085x.htm
万科两居室，精装修，家电全齐，近地铁,万科城市花园,5500,http://bj.ganji.com/fang1/2475055852x.htm
出租定海园主卧1300元绝对便宜, 次渠租房,1300,http://bj.ganji.com/fang3/2445885957x.htm
西直门 枫蓝国际附近三居室出租 精装 家电家具齐全,西直门危改,8500,http://bj.ganji.com/fang1/2519602053x.htm
华源三里出租精装大次卧惊爆价2100无任何费用,首科花园,2100,http://bj.ganji.com/fang3/2528953885x.htm
地铁14号线春风雅筑精装单间出租拎包入住不要等待,春风雅筑,1890,http://bj.ganji.com/fang3/2544288226x.htm
"公寓,首次出租", 张家湾租房,120000,http://bj.ganji.com/fang1/2652261788x.htm
主卧带独立卫生间 常营地铁 个人租无, 常营租房,2500,http://bj.ganji.com/fang3/2559367446x.htm
达美中心 姚家园综合市场 万达超市附近 温馨单间出租安静舒适,姚家园西里2号院,800,http://bj.ganji.com/fang3/2537820640x.htm
燕西台 联排边户 带车库带花园 欧式装修 可拎包入住,燕西台,40000,http://bj.ganji.com/fang1/2540826000x.htm
青塔五棵松岳各庄主卧带阳台,京铁家园,2300,http://bj.ganji.com/fang3/2548044358x.htm
小区一期到地铁回龙观站小区三期就是龙泽地铁，,新龙城,3190,http://bj.ganji.com/fang3/2546697450x.htm
为你而选为你为家 晓月苑北里交警楼，南北两居，靠谱出售,晓月苑北里,3600,http://bj.ganji.com/fang1/2522922295x.htm
"公寓直租,绝非中介,诚心,客户至上,服务到位!", 宋家庄租房,2600,http://bj.ganji.com/fang1/2561245905x.htm
鼓楼东区，南北通透，精装修，年底挥泪甩子急急急,鼓楼东区,1200,http://bj.ganji.com/fang1/2596371962x.htm
为你而选为你为家 朝阳公园 棕榈泉国际公寓 空房有钥匙,棕榈泉国际公寓,29000,http://bj.ganji.com/fang1/2626048709x.htm
碧桂园二期好楼层低价出租, 长阳租房,3500,http://bj.ganji.com/fang1/2511339570x.htm
优质的三居室 就在这里，一定要来看，哟惊喜,和平家园,5800,http://bj.ganji.com/fang1/2501970024x.htm
家乐福，活力东方，大悦城，青年汇地铁附近，主卧带飘窗 精装修, 朝阳公园租房,1650,http://bj.ganji.com/fang3/2524859920x.htm
个人出租 中介勿扰!, 呼家楼租房,7500,http://bj.ganji.com/fang1/2368854758x.htm
业主直租 中关村南大街40号院精装2居整租, 白石桥租房,7000,http://bj.ganji.com/fang1/2652261566x.htm
兴海大厦 新华保险 莲宝路 莲花池 北京西站 六里桥 军博,六里桥北里,450,http://bj.ganji.com/fang3/2367038858x.htm
业主稳定出租 随时起租 随时看房 紧邻地铁16号线,百旺家苑美林泉,12500,http://bj.ganji.com/fang1/2525201764x.htm
有钥匙，临近昌平地铁，楼下公交车站超市,琥珀郡,2000,http://bj.ganji.com/fang3/2485950126x.htm
南向采光充足 紧邻城铁 交通便利 配置成熟 环境优美整租,瑞雪春堂,2200,http://bj.ganji.com/fang1/2599969544x.htm
白领公寓出租，房租月付 交通便利 周边就是地铁十里河站,美景东方,550,http://bj.ganji.com/fang3/2443430770x.htm
金来公寓 刘庄 1室1厅 51 平 永葆健职工家属院, 北关环岛租房,1900,http://bj.ganji.com/fang1/2652247352x.htm
"单间公寓,低价出租,押一付一,可单租可承包,可办理居住证!!", 不限租房,500,http://bj.ganji.com/fang1/2582980283x.htm
房山区良乡南肖庄村, 良乡租房,200,http://bj.ganji.com/fang1/2648028335x.htm
直租!金台路两室一厅次卧出租!, 甜水园租房,2600,http://bj.ganji.com/fang3/2542795119x.htm
【自如友家】石景山区石景山其它西山奥园4居室-南卧,西山奥园,1430,http://bj.ganji.com/fang3/1895737223x.htm
【自如友家】朝阳区垡头垡头北里2居室-南卧,垡头北里,2190,http://bj.ganji.com/fang3/1895736881x.htm
中关村商圈 远中悦来精装两居出租 紧邻微软新东方 可短租,远中悦莱国际酒店公寓,10500,http://bj.ganji.com/fang1/2558106126x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-It5zod1nUitsty_CHTEDhBSfPeLMnkYQ08JaSncgafca-QUc6hx4JL6RXwxOpWeaj4UwSZrSwzvECHxHhx7xengA&trackkey=980719cdaa9870ad20d1c73cf9516b08
为你而选为你为家 车公庄西路38号院 电梯房 拎包入住,车公庄西路38号院,7000,http://bj.ganji.com/fang1/2644602893x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-Itc-lLDtDrfZe75UN8_HP_FEF7Swu4NrQRCqIvC6mtpgVXdUdwcblOUmt8GFtgjQGbsF0_CC_QQPFrfBhbYI0Bm-7hi04Sslop&trackkey=ddc3cf43cd1f75e410dcf4cccf9f7b53
小西天北邮北师大学院南路精装南北二居 可月付装修好楼层低,学院南路乙12号院,6390,http://bj.ganji.com/fang1/2547701026x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-Itb7W4R-_Zqsly_CHTEDhBSa2qjbB-5DYoZHbaiMsGyU-QUc6hx4JL6Xyw7hh8NxxwUwSZrSwzvEBnfkidH-1zew&trackkey=a09f29e8f06614552d011a559b3ff1f0
为你而选为你为家 中信锦园东西通透两居 看房方便有钥匙 空房,中信锦园,12000,http://bj.ganji.com/fang1/2523893308x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItDptBtDeYAKJYdtZgunq8u_PeLMnkYQ08lL0Ec1O5e2aQUc6hx4JL6e-q4NRFa34MUwSZrSwzvEBjRuhZbQdbEw&trackkey=6f5100ece40076d76acb8a0fc81eeae2
为你而选为你为家 华茂国际公寓 精装一居 为你而来,国贸华贸国际公寓,13000,http://bj.ganji.com/fang1/2551473732x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItR9Kcz4nLvSfRk0FBiAG09EF7Swu4NrQRBwnPZCFv-_ZXdUdwcblOUkBm1qZF1xG-sF0_CC_QQPFAZtamRdcRvu7hi04Sslop&trackkey=5b7b472bed303585f053df628ba8889b
押一付一、魏公村地铁站附近、堵门独户独立卫生间没有厨房随时看,魏公村9号院,3300,http://bj.ganji.com/fang1/2543945533x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItZX5cmYeDRnRNz19P-JBkw6OJxzntlkvq9mohoiNWyvuQUc6hx4JL6VqWmALS6VnWUwSZrSwzvEA8OnfwHTFF5w&trackkey=77e80aada2bb52f36b151d48a76c0602
四惠爱这城双卫全南大两居拎包住 都会华庭东恒时代远洋天地随时,爱这城二期,9000,http://bj.ganji.com/fang1/2538019443x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-Itbv_frW1h2BhI5HkwejowWvPeLMnkYQ087sWc3cd6IhqQUc6hx4JL6ZY3b-UZYVvW2CdAyBmmPmWWN2_lGWFb1mzf6nbWJEzb&trackkey=473f20d0654a524c2e39dd63d208c0b4
13号线柳芳 国展 和平东桥 光熙家园 和平街精装2居出租,和平街十五区,5600,http://bj.ganji.com/fang1/2649047480x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItXs7Snps5L0FOW1-D_yBa5smIoCqUoclQTKBJtAfLmViQUc6hx4JL6ZlGNU9hkoFtUwSZrSwzvECYKHvGAuJnjQ&trackkey=258467eccc14aa25421eab19e69f573f
为你而选为你为家 精装修 高层 看房方便 诚意出租, 朝外租房,55000,http://bj.ganji.com/fang1/2642621810x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItgOXgjdLg7Vi_F5Z9GCI29vPeLMnkYQ08qVaaIdbrWTyQUc6hx4JL6VXJ9aPhCqjMUwSZrSwzvEDizmrX7qdv4g&trackkey=f40c01fed6712e678bedd5d8e6485964
有钥匙房源，随时可看，东亚上北1室诚心出租,东亚上北中心,4300,http://bj.ganji.com/fang1/2561034753x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-IteQTcc5JO_hPLNy11LNfRHQKGJy_rVr5fUQ5Ua7FhYrGQUc6hx4JL6aIhWSIC44vzUwSZrSwzvEChvjY1B9pxkA&trackkey=11bf032ef9ff810d226400ec56ec9517
为你而选为你为家 积水潭地铁 五月华庭精装一居电梯房,五月华庭,4700,http://bj.ganji.com/fang1/2568321766x.htm?jingxuan=INKicKZPP1X6Hu04910OelFm4eEH5-ItnPFNPmnhrpMEBgH01O44V_PeLMnkYQ08SchC5h6Rq1aQUc6hx4JL6ULVArMWk5cE2CdAyBmmPmVC1QKzFpOXBGzf6nbWJEzb&trackkey=a5f240024ff7ddb7a5a3049993eaafed
